time,CO2-PPM,Temp-C,Humidity-PCT
1539885839.1697369,931.6388888888889,20.0,31.97222222222222
1539885900.7846208,926.3142857142857,19.97142857142857,30.571428571428573
1539885962.188274,917.0263157894736,20.0,31.605263157894736
1539886022.8916092,903.8333333333334,20.0,30.833333333333332
1539886082.89187,900.0882352941177,20.0,31.08823529411765
1539886142.8922238,893.6176470588235,19.970588235294116,31.529411764705884
1539886204.4991078,889.6285714285714,19.65714285714286,30.65714285714286
1539886266.107741,877.9714285714285,19.65714285714286,33.51428571428571
1539886327.5183716,877.8684210526316,19.789473684210527,32.18421052631579
1539886388.2236717,886.9722222222222,19.75,31.75
1539886450.956934,899.7096774193549,19.741935483870968,30.451612903225808
1539886512.5716956,910.4571428571429,19.714285714285715,31.8
1539886574.185791,910.3428571428572,19.8,30.885714285714286
1539886634.3876655,908.7741935483871,19.548387096774192,32.54838709677419
1539886694.3899567,902.8823529411765,19.264705882352942,35.44117647058823
1539886755.2998984,901.6060606060606,19.545454545454547,30.242424242424242
1539886815.5220053,891.8709677419355,19.483870967741936,32.45161290322581
1539886876.4410832,903.6060606060606,19.09090909090909,33.18181818181818
1539886939.6764495,928.9722222222222,19.055555555555557,32.611111111111114
1539887000.3835006,919.75,19.13888888888889,30.833333333333332
1539887060.5907803,911.5483870967741,19.258064516129032,31.096774193548388
1539887122.0025115,924.6578947368421,19.526315789473685,30.55263157894737
1539887182.0059543,942.0588235294117,19.735294117647058,31.764705882352942
1539887242.7228696,947.8055555555555,19.88888888888889,31.194444444444443
1539887303.4311407,936.3611111111111,19.916666666666668,31.86111111111111
1539887366.665337,940.0277777777778,20.0,31.75
1539887427.577019,940.7575757575758,19.939393939393938,31.757575757575758
1539887488.9878294,940.6842105263158,19.94736842105263,31.763157894736842
1539887549.696568,937.5,19.97222222222222,31.805555555555557
1539887609.700436,943.3823529411765,19.970588235294116,32.029411764705884
1539887671.112889,944.6578947368421,19.973684210526315,31.55263157894737
1539887731.1197667,947.8529411764706,19.970588235294116,31.705882352941178
1539887792.533108,951.7631578947369,20.0,32.0
1539887852.7419567,958.8709677419355,19.967741935483872,32.193548387096776
1539887915.2747982,955.7058823529412,19.676470588235293,35.3235294117647
1539887976.8904188,951.7142857142857,20.0,32.08571428571429
1539888037.8018036,954.2727272727273,19.96969696969697,32.06060606060606
1539888098.7103865,956.6060606060606,19.96969696969697,31.939393939393938
1539888159.6280444,963.4848484848485,20.0,31.333333333333332
1539888220.539986,967.8787878787879,20.0,31.818181818181817
1539888282.864277,961.5405405405405,20.027027027027028,31.56756756756757
1539888344.2705402,947.4473684210526,20.0,31.605263157894736
1539888404.9827223,934.1111111111111,20.0,31.27777777777778
1539888465.6812565,920.4722222222222,19.97222222222222,26.88888888888889
1539888526.5978167,905.3030303030303,19.96969696969697,30.21212121212121
1539888586.6048508,895.6764705882352,19.970588235294116,30.470588235294116
1539888647.5186398,897.2121212121212,20.0,29.575757575757574
1539888708.231313,901.5833333333334,20.0,31.0
1539888769.147305,910.5454545454545,19.363636363636363,38.72727272727273
1539888829.1543875,925.9117647058823,20.0,32.55882352941177
1539888890.0710196,925.0909090909091,19.96969696969697,31.87878787878788
1539888950.993009,929.1515151515151,19.96969696969697,32.18181818181818
1539889011.6954954,939.0277777777778,19.72222222222222,34.77777777777778
1539889072.4049003,942.0555555555555,19.694444444444443,34.97222222222222
1539889132.4091525,942.0,20.0,31.205882352941178
1539889193.5373251,951.3,19.966666666666665,32.766666666666666
1539889254.2466407,960.6666666666666,20.0,32.611111111111114
1539889315.162315,953.3939393939394,20.0,32.15151515151515
1539889375.164408,953.2058823529412,20.0,32.705882352941174
1539889435.3825362,954.0645161290323,19.967741935483872,32.87096774193548
1539889495.3864484,965.5882352941177,19.705882352941178,35.73529411764706
1539889557.001619,970.4571428571429,19.97142857142857,32.51428571428571
1539889617.2116787,974.9677419354839,20.0,33.12903225806452
1539889678.1385593,987.7878787878788,20.0,33.03030303030303
1539889738.844148,1002.8333333333334,20.0,32.94444444444444
1539889799.0535722,999.4193548387096,20.0,33.225806451612904
1539889859.7644117,998.9444444444445,19.72222222222222,36.0
1539889921.5903265,986.09375,20.0,33.15625
1539889982.5171385,984.3939393939394,19.393939393939394,39.696969696969695
1539890042.7330089,988.3548387096774,20.0,33.67741935483871
1539890102.7389457,996.2647058823529,20.0,33.38235294117647
1539890162.741858,986.2647058823529,19.705882352941178,36.55882352941177
1539890226.186641,980.6363636363636,20.0,33.60606060606061
1539890286.2043862,984.0882352941177,20.0,33.14705882352941
1539890346.9084632,992.7777777777778,19.97222222222222,33.77777777777778
1539890407.1227152,992.6451612903226,20.0,33.38709677419355
1539890467.1271427,992.9705882352941,20.0,33.26470588235294
1539890527.834479,994.5,20.0,33.333333333333336
1539890588.0447474,1001.0322580645161,20.0,33.67741935483871
1539890649.6532207,1011.6,19.714285714285715,36.4
1539890709.6568804,996.3529411764706,19.705882352941178,36.529411764705884
1539890769.8728063,1003.4516129032259,19.967741935483872,33.25806451612903
1539890830.7990572,1000.4242424242424,20.0,33.484848484848484
1539890891.5097475,1012.1666666666666,19.72222222222222,36.416666666666664
1539890951.5127802,1024.2058823529412,20.0,33.73529411764706
1539891012.429401,1028.6060606060605,20.0,33.24242424242424
1539891073.131392,1015.7777777777778,19.72222222222222,36.388888888888886
1539891134.0544355,1011.1515151515151,20.0,33.121212121212125
1539891194.054572,1004.5882352941177,19.705882352941178,36.794117647058826
1539891254.0608346,1002.5294117647059,20.0,33.35294117647059
1539891314.9775274,1007.4545454545455,19.393939393939394,40.24242424242424
1539891374.98953,1000.7352941176471,19.705882352941178,36.205882352941174
1539891435.6888561,998.0,20.0,33.05555555555556
1539891496.5971823,999.8484848484849,19.696969696969695,38.45454545454545
1539891559.13587,1010.7647058823529,20.0,35.705882352941174
1539891620.0570645,1003.9090909090909,20.0,33.27272727272727
1539891680.7669902,988.4444444444445,19.72222222222222,35.916666666666664
1539891741.6979747,990.6969696969697,20.0,33.84848484848485
1539891801.6983168,1002.3529411764706,19.705882352941178,36.794117647058826
1539891862.4026206,1016.8333333333334,20.0,33.611111111111114
1539891923.1111915,1017.0555555555555,20.0,33.611111111111114
1539891984.5277753,1012.7105263157895,20.0,32.94736842105263
1539892045.6498125,1022.2666666666667,20.033333333333335,33.56666666666667
1539892107.0669289,1027.921052631579,19.736842105263158,36.05263157894737
1539892167.7817712,1028.1666666666667,19.72222222222222,35.583333333333336
1539892228.7026849,1037.3333333333333,19.696969696969695,36.54545454545455
1539892289.8297365,1041.9333333333334,20.0,32.86666666666667
1539892349.83466,1045.2941176470588,20.0,33.088235294117645
1539892409.8423262,1029.5,19.41176470588235,39.55882352941177
1539892470.7623775,1021.3636363636364,19.696969696969695,36.60606060606061
1539892530.765733,1027.9117647058824,20.0,32.88235294117647
1539892590.7685277,1022.5,20.0,33.529411764705884
1539892651.4768322,1030.4722222222222,20.0,33.416666666666664
1539892712.3955612,1027.1818181818182,20.0,32.81818181818182
1539892773.1069841,1032.0833333333333,20.0,33.0
1539892837.052028,1037.0263157894738,20.0,33.13157894736842
1539892897.0620422,1041.3529411764705,20.0,33.35294117647059
1539892957.069053,1036.235294117647,20.0,33.44117647058823
1539893017.9957042,1035.2727272727273,20.0,33.21212121212121
1539893078.0029957,1047.7058823529412,20.0,33.294117647058826
1539893140.5288053,1049.1470588235295,20.0,31.235294117647058
1539893204.1780927,1019.2333333333333,20.0,32.93333333333333
1539893265.1044233,987.060606060606,20.0,33.06060606060606
1539893327.1510375,971.7241379310345,19.655172413793103,38.827586206896555
1539893388.5667377,974.0263157894736,20.0,34.28947368421053
1539893449.4895647,981.6060606060606,20.0,33.84848484848485
1539893511.1129603,986.9142857142857,19.714285714285715,37.02857142857143
1539893571.822349,989.0555555555555,20.0,32.25
1539893631.8253758,982.5882352941177,20.0,31.735294117647058
1539893693.4414055,964.6857142857143,20.0,30.942857142857143
1539893754.35803,958.7272727272727,20.0,28.21212121212121
1539893814.5647993,950.6774193548387,20.0,28.967741935483872
1539893874.7645676,949.3870967741935,20.0,28.0
1539893937.494875,933.6774193548387,19.35483870967742,32.83870967741935
1539893998.903946,920.3421052631579,20.0,22.68421052631579
1539894059.821981,920.969696969697,19.696969696969695,26.484848484848484
1539894121.2493956,916.2631578947369,19.736842105263158,27.31578947368421
1539894181.2575827,914.3823529411765,20.0,24.11764705882353
1539894242.8667758,923.6,20.0,29.114285714285714
1539894303.7814596,948.2424242424242,19.727272727272727,32.42424242424242
1539894365.3945754,968.8285714285714,20.0,31.457142857142856
1539894426.3043935,988.7575757575758,20.0,31.09090909090909
1539894487.919184,984.8857142857142,20.0,29.857142857142858
1539894548.1257463,983.3870967741935,20.0,31.580645161290324
1539894610.4451232,990.0540540540541,20.0,31.45945945945946
1539894672.9653394,982.4705882352941,20.0,31.852941176470587
1539894733.1722481,982.5483870967741,20.0,32.12903225806452
1539894794.7848175,979.3714285714286,20.0,32.05714285714286
1539894855.485554,973.25,20.0,31.75
1539894916.1875546,967.1944444444445,20.0,31.63888888888889
1539894976.8824048,972.25,20.0,31.916666666666668
1539895038.0081353,984.3666666666667,20.0,31.966666666666665
1539895101.4504924,983.3333333333334,20.0,31.666666666666668
1539895162.4041996,992.8181818181819,20.0,32.09090909090909
1539895223.8024595,1004.5,20.026315789473685,31.973684210526315
1539895284.712639,1001.2121212121212,20.0,31.454545454545453
1539895345.4185069,987.7777777777778,20.0,32.02777777777778
1539895405.4195116,990.6470588235294,19.705882352941178,35.088235294117645
1539895466.327683,980.8787878787879,20.0,31.757575757575758
1539895526.5296907,981.8709677419355,20.0,32.064516129032256
1539895587.8517706,980.074074074074,20.0,32.2962962962963
1539895648.5615752,988.7777777777778,20.0,31.63888888888889
1539895708.767846,998.5806451612904,20.0,32.0
1539895769.4722803,1007.6666666666666,20.0,32.111111111111114
1539895830.5916324,1016.6333333333333,20.033333333333335,32.1
1539895891.495834,1004.4545454545455,19.696969696969695,35.303030303030305
1539895952.4023812,1011.2727272727273,20.0,32.303030303030305
1539896013.3094642,1017.8484848484849,20.0,31.90909090909091
1539896074.7154953,1014.2631578947369,20.0,31.710526315789473
1539896135.4113967,1019.5,20.0,31.75
1539896196.5365279,1010.3,20.0,32.166666666666664
1539896257.6462486,998.2333333333333,20.0,32.2
1539896319.2567723,1005.3428571428572,20.0,32.51428571428571
1539896380.8686228,1019.2285714285714,20.0,32.371428571428574
1539896441.7768805,1019.6969696969697,20.0,31.96969696969697
1539896501.787505,1025.0882352941176,20.0,32.205882352941174
1539896563.1945674,1039.7894736842106,20.026315789473685,32.5
1539896624.597328,1034.7105263157894,20.0,32.31578947368421
1539896687.1286452,1024.8529411764705,20.0,32.26470588235294
1539896748.5375803,1028.3947368421052,19.736842105263158,35.71052631578947
1539896809.245866,1032.6666666666667,20.0,32.666666666666664
1539896869.9491215,1029.388888888889,20.0,32.666666666666664
1539896930.869305,1024.2424242424242,20.0,32.42424242424242
1539896994.116347,1012.3888888888889,20.0,31.86111111111111
1539897054.1167684,993.2941176470588,20.0,32.1764705882353
1539897115.026616,988.8181818181819,20.0,31.575757575757574
1539897176.6416643,973.8571428571429,20.0,32.0
1539897237.5501168,957.2424242424242,20.0,31.727272727272727
1539897299.1606345,958.6857142857143,20.0,31.34285714285714
1539897360.0762956,963.030303030303,20.0,31.03030303030303
1539897420.0795817,957.2058823529412,20.0,31.61764705882353
1539897481.6907039,947.9714285714285,20.0,31.65714285714286
1539897543.3036032,935.4,20.0,31.571428571428573
1539897606.7448018,930.939393939394,20.0,31.696969696969695
1539897667.6530359,924.7575757575758,20.0,31.939393939393938
1539897728.3619835,920.2777777777778,20.0,31.77777777777778
1539897789.272919,915.2121212121212,20.0,31.424242424242426
1539897849.9716206,916.8055555555555,19.72222222222222,35.416666666666664
1539897910.667134,933.3333333333334,20.0,32.44444444444444
1539897970.8731775,940.2258064516129,20.0,31.903225806451612
1539898031.5703316,929.2222222222222,20.0,31.11111111111111
1539898092.2750936,928.4444444444445,20.0,31.583333333333332
1539898152.989951,934.1944444444445,20.0,31.833333333333332
1539898213.91046,941.2727272727273,20.0,32.03030303030303
1539898277.5584562,948.9,20.0,31.933333333333334
1539898338.9602222,952.3947368421053,20.0,32.078947368421055
1539898400.076413,961.3333333333334,19.666666666666668,36.06666666666667
1539898460.2775798,966.1935483870968,19.677419354838708,35.96774193548387
1539898521.4005983,979.3333333333334,20.0,32.333333333333336
1539898582.3092523,991.969696969697,20.0,32.90909090909091
1539898643.2129416,1005.6969696969697,20.0,32.54545454545455
1539898707.5729256,1006.375,20.0,32.53125
1539898769.1962996,1006.9428571428572,20.0,32.97142857142857
1539898829.9032736,1009.1111111111111,19.72222222222222,35.52777777777778
1539898891.3162653,1013.8421052631579,20.026315789473685,32.13157894736842
1539898951.5315266,1016.0,20.0,32.32258064516129
1539899012.4495587,1011.2424242424242,20.0,32.878787878787875
1539899073.1468525,1007.3888888888889,20.0,32.638888888888886
1539899134.7617397,1013.0857142857143,20.0,32.57142857142857
1539899198.901515,1008.7714285714286,20.0,31.914285714285715
1539899259.5998578,1016.9722222222222,20.0,32.361111111111114
1539899320.5081687,1026.969696969697,20.0,32.75757575757576
1539899381.6265132,1028.0666666666666,20.0,32.666666666666664
1539899441.6419322,1026.0294117647059,20.0,32.85294117647059
1539899502.3573685,1024.6666666666667,20.0,32.833333333333336
1539899562.3648071,1040.764705882353,19.705882352941178,35.38235294117647
1539899623.278288,1037.6666666666667,20.0,32.81818181818182
1539899684.8888216,1025.6285714285714,20.0,32.8
1539899746.302494,1026.4473684210527,19.736842105263158,35.63157894736842
1539899807.7100139,1027.7105263157894,19.763157894736842,35.21052631578947
1539899868.4138863,1031.361111111111,20.0,32.583333333333336
1539899929.1118639,1033.5555555555557,20.0,32.72222222222222
1539899990.0206404,1030.4848484848485,20.0,32.81818181818182
1539900050.9295733,1032.060606060606,20.0,32.666666666666664
1539900110.9431107,1030.2941176470588,20.0,32.794117647058826
1539900172.3561752,1032.8947368421052,20.0,32.76315789473684
1539900233.2735817,1044.121212121212,20.0,32.78787878787879
1539900293.485096,1041.2903225806451,19.677419354838708,36.16129032258065
1539900354.4006221,1046.4545454545455,19.696969696969695,36.27272727272727
1539900415.0959597,1053.0,19.72222222222222,35.75
1539900475.7909765,1058.138888888889,20.0,32.75
1539900536.7023656,1054.939393939394,19.696969696969695,36.121212121212125
1539900596.7079017,1051.1470588235295,20.0,32.970588235294116
1539900657.4172325,1054.8333333333333,19.72222222222222,35.97222222222222
1539900718.115887,1051.8333333333333,20.0,32.77777777777778
1539900778.8242462,1046.25,20.0,32.44444444444444
1539900840.43645,1044.8285714285714,20.0,32.51428571428571
1539900902.0523255,1046.7428571428572,20.0,32.51428571428571
1539900962.0580168,1054.5,20.0,32.529411764705884
1539901022.9677916,1052.3030303030303,20.0,32.666666666666664
1539901083.8850136,1046.0,20.0,32.90909090909091
1539901143.8859642,1038.735294117647,19.705882352941178,36.88235294117647
1539901205.312484,1056.7105263157894,20.0,32.5
1539901266.0130541,1053.5277777777778,20.0,32.69444444444444
1539901327.4274201,1044.3947368421052,20.0,32.76315789473684
1539901389.0401134,1033.9714285714285,19.714285714285715,36.0
